"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00264473","1972-08-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  378",",,0","  189",",,0",,,,,"  367",",,0,1700"
"USC00264473","1972-08-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  406",",,0","  189",",,0",,,,,"  383",",,0,1700"
"USC00264473","1972-08-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  444",",,0","  200",",,0",,,,,"  433",",,0,1700"
"USC00264473","1972-08-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  433",",,0","  189",",,0",,,,,"  417",",,0,1700"
"USC00264473","1972-08-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  428",",,0","  172",",,0",,,,,"  406",",,0,1700"
"USC00264473","1972-08-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  411",",,0","  239",",,0",,,,,"  383",",,0,1700"
"USC00264473","1972-08-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  400",",,0","  239",",,0",,,,,"  394",",,0,1700"
"USC00264473","1972-08-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  400",",,0","  233",",,0",,,,,"  378",",,0,1700"
"USC00264473","1972-08-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  378",",,0","  250",",,0",,,,,"  339",",,0,1700"
"USC00264473","1972-08-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   10",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  272",",,0",,,,,"  283",",,0,1700"
"USC00264473","1972-08-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  183",",,0",,,,,"  317",",,0,1700"
"USC00264473","1972-08-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","  167",",,0",,,,,"  300",",,0,1700"
"USC00264473","1972-08-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  372",",,0","  156",",,0",,,,,"  317",",,0,1700"
"USC00264473","1972-08-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  133",",,0",,,,,"  333",",,0,1700"
"USC00264473","1972-08-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  144",",,0",,,,,"  328",",,0,1700"
"USC00264473","1972-08-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  167",",,0",,,,,"  311",",,0,1700"
"USC00264473","1972-08-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  144",",,0",,,,,"  311",",,0,1700"
"USC00264473","1972-08-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  372",",,0","  122",",,0",,,,,"  361",",,0,1700"
"USC00264473","1972-08-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  383",",,0","  117",",,0",,,,,"  372",",,0,1700"
"USC00264473","1972-08-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  406",",,0","  117",",,0",,,,,"  383",",,0,1700"
"USC00264473","1972-08-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  400",",,0","  144",",,0",,,,,"  350",",,0,1700"
"USC00264473","1972-08-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  361",",,0","  161",",,0",,,,,"  333",",,0,1700"
"USC00264473","1972-08-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  383",",,0","  172",",,0",,,,,"  328",",,0,1700"
"USC00264473","1972-08-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  350",",,0","  189",",,0",,,,,"  300",",,0,1700"
"USC00264473","1972-08-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  361",",,0","  144",",,0",,,,,"  322",",,0,1700"
"USC00264473","1972-08-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  361",",,0","  133",",,0",,,,,"  356",",,0,1700"
"USC00264473","1972-08-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  361",",,0","  211",",,0",,,,,"  317",",,0,1700"
"USC00264473","1972-08-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  400",",,0","  167",",,0",,,,,"  400",",,0,1700"
"USC00264473","1972-09-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  400",",,0","  156",",,0",,,,,"  356",",,0,1700"
"USC00264473","1972-09-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  378",",,0","  172",",,0",,,,,"  350",",,0,1700"
"USC00264473","1972-09-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  367",",,0","  211",",,0",,,,,"  350",",,0,1700"
"USC00264473","1972-09-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    5",",,0,1700","    0",",,0","    0",",,0","  361",",,0","  167",",,0",,,,,"  317",",,0,1700"
"USC00264473","1972-09-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  200",",,0",,,,,"  322",",,0,1700"
"USC00264473","1972-09-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  333",",,0","  178",",,0",,,,,"  300",",,0,1700"
"USC00264473","1972-09-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  144",",,0",,,,,"  322",",,0,1700"
"USC00264473","1972-09-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  339",",,0","  167",",,0",,,,,"  311",",,0,1700"
"USC00264473","1972-09-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  167",",,0",,,,,"  311",",,0,1700"
"USC00264473","1972-09-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  183",",,0",,,,,"  300",",,0,1700"
"USC00264473","1972-09-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  150",",,0",,,,,"  267",",,0,1700"
"USC00264473","1972-09-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   61",",,0",,,,,"  289",",,0,1700"
"USC00264473","1972-09-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","   44",",,0",,,,,"  317",",,0,1700"
"USC00264473","1972-09-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  361",",,0","   78",",,0",,,,,"  333",",,0,1700"
"USC00264473","1972-09-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  356",",,0","   72",",,0",,,,,"  339",",,0,1700"
"USC00264473","1972-09-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","  106",",,0",,,,,"  283",",,0,1700"
"USC00264473","1972-09-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","  117",",,0",,,,,"  333",",,0,1700"
"USC00264473","1972-09-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   25",",,0,1700","    0",",,0","    0",",,0","  333",",,0","  167",",,0",,,,,"  233",",,0,1700"
"USC00264473","1972-09-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  350",",,0","  106",",,0",,,,,"  267",",,0,1700"
"USC00264473","1972-09-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","   67",",,0",,,,,"  317",",,0,1700"
"USC00264473","1972-09-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","   72",",,0",,,,,"  317",",,0,1700"
"USC00264473","1972-09-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","   83",",,0",,,,,"  317",",,0,1700"
"USC00264473","1972-09-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","   89",",,0",,,,,"  311",",,0,1700"
"USC00264473","1972-09-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  144",",,0",,,,,"  261",",,0,1700"
"USC00264473","1972-09-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   56",",,0",,,,,"  256",",,0,1700"
"USC00264473","1972-09-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","   44",",,0",,,,,"  261",",,0,1700"
"USC00264473","1972-09-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","  167",",,0",,,,,"  283",",,0,1700"
"USC00264473","1972-09-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  122",",,0",,,,,"  272",",,0,1700"
"USC00264473","1972-09-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  139",",,0",,,,,"  311",",,0,1700"
"USC00264473","1972-09-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  356",",,0","  106",",,0",,,,,"  272",",,0,1700"
"USC00264473","1972-10-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  178",",,0",,,,,"  294",",,0,1700"
"USC00264473","1972-10-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  100",",,0",,,,,"  278",",,0,1700"
"USC00264473","1972-10-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  317",",,0","   67",",,0",,,,,"  217",",,0,1700"
"USC00264473","1972-10-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","  330",",,0,1700","    0",",,0","    0",",,0","  256",",,0","  139",",,0",,,,,"  233",",,0,1700"
"USC00264473","1972-10-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  117",",,0",,,,,"  267",",,0,1700"
"USC00264473","1972-10-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","  106",",,0",,,,,"  239",",,0,1700"
"USC00264473","1972-10-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  128",",,0",,,,,"  256",",,0,1700"
"USC00264473","1972-10-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  139",",,0",,,,,"  217",",,0,1700"
"USC00264473","1972-10-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","  122",",,0",,,,,"  233",",,0,1700"
"USC00264473","1972-10-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","   44",",,0",,,,,"  189",",,0,1700"
"USC00264473","1972-10-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  256",",,0","   61",",,0",,,,,"  244",",,0,1700"
"USC00264473","1972-10-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  289",",,0","  100",",,0",,,,,"  200",",,0,1700"
"USC00264473","1972-10-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","   72",",,0",,,,,"  261",",,0,1700"
"USC00264473","1972-10-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","  122",",,0",,,,,"  211",",,0,1700"
"USC00264473","1972-10-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","   72",",,0",,,,,"  228",",,0,1700"
"USC00264473","1972-10-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","   44",",,0",,,,,"  206",",,0,1700"
"USC00264473","1972-10-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","   89",",,0",,,,,"  200",",,0,1700"
"USC00264473","1972-10-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  206",",,0","   56",",,0",,,,,"  167",",,0,1700"
"USC00264473","1972-10-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","  104",",,0,1700","    0",",,0","    0",",,0","  194",",,0","   72",",,0",,,,,"  167",",,0,1700"
"USC00264473","1972-10-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   15",",,0,1700","    0",",,0","    0",",,0","  189",",,0","  100",",,0",,,,,"  156",",,0,1700"
"USC00264473","1972-10-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    3",",,0,1700","    0",",,0","    0",",,0","  233",",,0","   72",",,0",,,,,"  211",",,0,1700"
"USC00264473","1972-10-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   72",",,0",,,,,"  278",",,0,1700"
"USC00264473","1972-10-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","   61",",,0",,,,,"  250",",,0,1700"
"USC00264473","1972-10-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","   61",",,0",,,,,"  194",",,0,1700"
"USC00264473","1972-10-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","   83",",,0",,,,,"  211",",,0,1700"
"USC00264473","1972-10-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","   33",",,0",,,,,"  178",",,0,1700"
"USC00264473","1972-10-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","  111",",,0",,,,,"  189",",,0,1700"
"USC00264473","1972-10-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","   61",",,0",,,,,"  194",",,0,1700"
"USC00264473","1972-10-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  211",",,0","   78",",,0",,,,,"  189",",,0,1700"
"USC00264473","1972-10-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  206",",,0","   17",",,0",,,,,"  117",",,0,1700"
"USC00264473","1972-10-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","    6",",,0",,,,,"  156",",,0,1700"
"USC00264473","1972-11-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","   56",",,0",,,,,"  206",",,0,1700"
"USC00264473","1972-11-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","   17",",,0",,,,,"  217",",,0,1700"
"USC00264473","1972-11-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","   17",",,0",,,,,"  211",",,0,1700"
"USC00264473","1972-11-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","   56",",,0",,,,,"  189",",,0,1700"
"USC00264473","1972-11-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","   61",",,0",,,,,"  200",",,0,1700"
"USC00264473","1972-11-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  211",",,0","    6",",,0",,,,,"  156",",,0,1700"
"USC00264473","1972-11-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","   72",",,0",,,,,"  150",",,0,1700"
"USC00264473","1972-11-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  189",",,0","   61",",,0",,,,,"  156",",,0,1700"
"USC00264473","1972-11-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","    0",",,0",,,,,"  161",",,0,1700"
"USC00264473","1972-11-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  167",",,0","   33",",,0",,,,,"  106",",,0,1700"
"USC00264473","1972-11-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   89",",,0,1700","    0",",,0","    0",",,0","  117",",,0","   83",",,0",,,,,"   83",",,0,1700"
"USC00264473","1972-11-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  178",",,0","   39",",,0",,,,,"  100",",,0,1700"
"USC00264473","1972-11-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  178",",,0","   17",",,0",,,,,"  122",",,0,1700"
"USC00264473","1972-11-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   38",",,0,1700","    0",",,0","    0",",,0","  128",",,0","   50",",,0",,,,,"   78",",,0,1700"
"USC00264473","1972-11-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    3",",,0,1700","    0",",,0","    0",",,0","  144",",,0","   17",",,0",,,,,"  111",",,0,1700"
"USC00264473","1972-11-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   56",",,0,1700","    0",",,0","    0",",,0","  133",",,0","  100",",,0",,,,,"  111",",,0,1700"
"USC00264473","1972-11-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  139",",,0","   61",",,0",,,,,"  111",",,0,1700"
"USC00264473","1972-11-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  133",",,0","    6",",,0",,,,,"  128",",,0,1700"
"USC00264473","1972-11-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  144",",,0","   28",",,0",,,,,"  144",",,0,1700"
"USC00264473","1972-11-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    3",",,0,1700","    0",",,0","    0",",,0","  156",",,0","  -17",",,0",,,,,"  122",",,0,1700"
"USC00264473","1972-11-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  150",",,0","  -17",",,0",,,,,"  106",",,0,1700"
